to_project_name,grant_pool_name,from_project_name,f0_
lighthouse-sigp,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,gitcoin,19333.273233935433
ethstaker,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,gitcoin,28497.971632654222
wighawag,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,203.78189486456179
itu-blockchain,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,2503.7083675814174
turbo-eth,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,1103.8601195631131
beepo-app,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,1196.5734613721952
replica-io,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,115.17781969031751
libree,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,916.01916092986289
viaprize,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,1833.8043562618559
poapin-glory-lab,GG-18 - 0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,gitcoin,1181.0130496338838
evmcrispr,GG-18 - 0xc5fdf5cff79e92fac1d6efa725c319248d279200,gitcoin,281.17921862693038
defieye,GG-19 - 0x3ac78e1ae5086904d53b41c747188216789f59a7,gitcoin,5184.9628452922962
,GG-19 - 0x911ae126be7d88155aa9254c91a49f4d85b83688,gitcoin,783.91253696864442
proxifydao,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,913.19417093515972
weekinethnews,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,5825.7665569192059
ethereumcolombia,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,572.27610609016847
wevm,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,gitcoin,8718.2526874252617
eppie-io,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,630.87985544781941
,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,22848.833137827809
blockhead-darryl-yeo,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,115.7122134778183
geo-web,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,501.71558373750548
metagov,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,772.415014345495
ringsnetwork,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,689.30393198126376
eth-limo,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,3222.7378232956144
zkvrf,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,1276.4467478108872
poapin-glory-lab,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,5027.7864746652886
1w3,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,560.49324554872487
ens-wayback-machine-blossomlabs,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,1590.0397265528995
poapin-glory-lab,GG-20 - 25,gitcoin,10300.860872475421
heyxyz,GG-20 - 25,gitcoin,57152.870540663476
banklessdao,GG-20 - 25,gitcoin,5977.7031355285135
lodestar-chainsafe,GG-20 - 26,gitcoin,3837.8645217294907
wizard-bridge-evm,GG-20 - 26,gitcoin,1918.9581248158011
blocknative,GG-20 - 27,gitcoin,4401.6454659521114
gainforest,GG-20 - 29,gitcoin,504.60145950899459
xparametric,GG-20 - 29,gitcoin,1080.1096386760473
,GG-20 - 36,gitcoin,122436.86476345698
bloomnetwork,GG-21 - 384,gitcoin,19.935741066932678
,GG-21 - 389,gitcoin,33837.599850179853
,GG-22 - 16,gitcoin,25887.768790175789
,GG-22 - 18,gitcoin,63560.408715678
heyxyz,GG-22 - 608,gitcoin,31764.515659213121
hvax,GG-22 - 608,gitcoin,7235.406526968256
rotki,GG-22 - 608,gitcoin,15838.330173604345
nebulaid,GG-22 - 642,gitcoin,119.62195684873431
,PartnerRound - 0x07d3e91048bcb5a1e815d2f515377126c97071bf - 534352,gitcoin,683.33164368201687
,PartnerRound - 0x3df423b3fe4a3d549a65d8f440b43a8a6f379670 - 10,gitcoin,3707.2034653681167
,PartnerRound - 0x3e92c56dac4a262efcafce7a78381622092754fd - 10,gitcoin,691.78219978511333
banklessdao,PartnerRound - 0x59d79b22595b17af659ce9b03907615f53742c57 - 42161,gitcoin,0.00015890000213403255
commonsbuild,PartnerRound - 0x5aa255d5cae9b6ce0f2d9aee209cb02349b83731 - 42161,gitcoin,2309.8143445850656
muqa-org,PartnerRound - 0x5aa255d5cae9b6ce0f2d9aee209cb02349b83731 - 42161,gitcoin,1854.9900962114073
streamethorg,PartnerRound - 0x5b95acf46c73fd116f0fedadcbedf453530e35d0 - 10,gitcoin,1014.9720166577873
easpulse,PartnerRound - 0x7492a8c4ed29b1f1559888bd832fae5d33e10370 - 424,gitcoin,394.35663873693824
,PartnerRound - 0x8ebef0b79c6030e20bf3b76d4f906f85011655cd - 10,gitcoin,0.12001085001975298
pairwise-general-magic,PartnerRound - 0xc5262fc451a72f68f83563e30126d9c1d5d77659 - 42161,gitcoin,510.9490440186504
luncosim,PartnerRound - 0xc5262fc451a72f68f83563e30126d9c1d5d77659 - 42161,gitcoin,192.24166647607512
thedreamdao-eth,PartnerRound - 0xc5262fc451a72f68f83563e30126d9c1d5d77659 - 42161,gitcoin,183.47874180437185
,PartnerRound - 0xd0a086c37fbd20c44f3ba2cff69208d1b62f54e3 - 42161,gitcoin,11097.241688269611
jinni-health,PartnerRound - 0xd875fa07bedce182377ee54488f08f017cb163d4 - 10,gitcoin,15307.616563372778
,PartnerRound - 38 - 42161,gitcoin,77.071421598768353
,PartnerRound - 6 - 8453,gitcoin,66.030680976808071
,PartnerRound - 72 - 8453,gitcoin,41.849188504740596
,PartnerRound - 9 - 42161,gitcoin,1535.9077922955321
,PartnerRound - 90 - 8453,gitcoin,42.729213058948517
,contributions,opencollective,428500761.02000087
floating-ui,contributions,opencollective,33524.94
open-web-docs,contributions,opencollective,2873042.6900000004
friends-of-pooly,CGrants - Direct,gitcoin,105.26969260300002
ethers-io,GG-06,gitcoin,4297.0111297720769
curio-filecoin-project,GG-08,gitcoin,989.68068055158847
prettier-solidity,GG-08,gitcoin,1630.3268262465085
crypto-fees-dmihal,GG-09,gitcoin,2418.8442571928426
democracyearth,GG-09,gitcoin,1564.0692920406884
fracton-ventures,GG-12,gitcoin,4490.0168199891541
nativesintech,GG-15,gitcoin,10899.387368235753
techstationspace,GG-15,gitcoin,91.6184180206741
project-lion-ai,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,35.1793457865715
kulaearth,GG-17 - 0x421510312c40486965767be5ea603aa8a5707983,gitcoin,84.754690170288086
trueblocks,GG-17 - 0x905efbabe2d52cd648fadfafcec8d6c8c60f7423,gitcoin,171.40742260217667
ecosynthesisx,GG-18 - 0x10be322de44389ded49c0b2b73d8c3a1e3b6d871,gitcoin,415.38507082685828
auditdbio,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,193.08473883874416
pizzadao,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,1004.5137642105773
soliditylabs,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,463.18789257105004
wallet-test-framework,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,349.01968049167357
opensource-observer,GG-20 - 27,gitcoin,9557.2739535736255
viaprize,GG-20 - 28,gitcoin,1048.9653351738284
cryptosmartnow,GG-21 - 11,gitcoin,416.06606344327957
inferer,GG-21 - 389,gitcoin,44.907815314149545
poapin-glory-lab,GG-21 - 44,gitcoin,1171.6925327317435
yohakuxyz,GG-22 - 608,gitcoin,332.03927501705704
otterscan,GG-22 - 609,gitcoin,6301.1319817840131
solady-vectorized,GG-22 - 609,gitcoin,7577.2876247981467
icdevsorg,GG-22 - 610,gitcoin,63.066468598110752
brightid,GG-22 - 641,gitcoin,809.2793775484804
kiwi-news-attestate,GG-22 - 642,gitcoin,1538.5667984668739
luncosim,PartnerRound - 0x022dea50d223d50eadeebcb42166289f0b98bf77 - 42161,gitcoin,13.244675429188646
zuland,PartnerRound - 0x5b95acf46c73fd116f0fedadcbedf453530e35d0 - 10,gitcoin,1742.2370426802684
rentfun,PartnerRound - 0x8b70206844630d8c0a2a545e92d3c8d46a3ceaad - 42161,gitcoin,5177.4339229676871
,PartnerRound - 0xc594d81be44372f739f6fed925188df1608aaff3 - 43114,gitcoin,28.2808573739685
ecosynthesisx,PartnerRound - 0xc97d35206250092b1ec22299fa69f88ed171f0f7 - 10,gitcoin,71.32439705519937
cryptosmartnow,PartnerRound - 0xe9459565709c5e856ffbc3cc8715824945d92de7 - 10,gitcoin,1297.2036463171421
,PartnerRound - 15 - 42161,gitcoin,155.82650754135102
stiame,PartnerRound - 25 - 534352,gitcoin,919.29773421608843
soulwallet,CGrants - Direct,gitcoin,211.74028213752425
prysmaticlabs,GG-01,gitcoin,5925.03
ethers-io,GG-04,gitcoin,3086.003331614
prysmaticlabs,GG-05,gitcoin,3885.115862980937
commons-stack,GG-05,gitcoin,10848.174475328211
88-mph,GG-06,gitcoin,21.438585883675636
nethermindeth,GG-07,gitcoin,9308.9086523461083
proof-of-humanity,GG-07,gitcoin,1131.3391709768312
wighawag,GG-07,gitcoin,215.07714606101064
trueblocks,GG-09,gitcoin,670.6219596960068
alasdao,GG-10,gitcoin,86.044715561057885
prettier-solidity,GG-12,gitcoin,1041.0440372087351
likecoin,GG-12,gitcoin,34.004731300524455
0x-echo,GG-15,gitcoin,3467.8165243943472
aikilabs,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,178.45133919268847
co-vo-co,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,65.251189894974232
asilodigital,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,29.471612572669983
green-digital-guardians,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,945.922296408723
glosseta,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,238.57268156530213
dspytdao,GG-20 - 23,gitcoin,1274.7816597733301
m3tering,GG-20 - 29,gitcoin,125.91452610678971
mesoreefdao,GG-21 - 11,gitcoin,546.95494901502093
ethers-io,GG-22 - 642,gitcoin,3827.5340846565587
monkeyempire,PartnerRound - 0xd0a086c37fbd20c44f3ba2cff69208d1b62f54e3 - 42161,gitcoin,701.86081243019714
,PartnerRound - 40 - 10,gitcoin,13.084262132644653
,PartnerRound - 7 - 534352,gitcoin,291.33867508172989
gfx-labs,retrofunding4,optimism,0.0
radicalxchange,GG-09,gitcoin,978.82157874291261
useweb3,GG-15,gitcoin,196.72433826138072
womenbiz,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,23.787642121315002
cryptosmartnow,GG-20 - 24,gitcoin,1454.7001295843659
lifespanio,GG-20 - 28,gitcoin,2204.8018604996892
dspytdao,GG-21 - 11,gitcoin,38.587432187981904
fundpg,GG-22 - 16,gitcoin,283.82207141402046
eiptools,GG-22 - 608,gitcoin,2252.9874740823466
eth-cd,GG-22 - 642,gitcoin,4675.9140875730909
orbuculum-dao,PartnerRound - 0x07d3e91048bcb5a1e815d2f515377126c97071bf - 534352,gitcoin,5.4992016442120075
defi-llama,PartnerRound - 4 - 43114,gitcoin,4305.2420861982237
,PartnerRound - 675 - 42161,gitcoin,35.520735066107591
0xmetacrypt,CGrants - Direct,gitcoin,11.57558958601
codingshdev,CGrants - Direct,gitcoin,250.82480458230361
openzeppelin,CGrants - Direct,gitcoin,45.599970128
edendao,GG-14,gitcoin,154.47229782297035
thunder-chat-app,GG-18 - 0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,gitcoin,1164.1430073023671
bloomnetwork,GG-19 - 0xe60a569ec8aac2045d9fda306dc2a16cc1e52a90,gitcoin,1213.9310731019402
useweb3,GG-20 - 27,gitcoin,4136.7771355506775
rndao,GG-21 - 385,gitcoin,811.77069590101428
,PartnerRound - 0xb84a4ac6ae8bdd2a6e802e6e5a97bb3d17038465 - 10,gitcoin,0.03699105978012085
,PartnerRound - 12 - 534352,gitcoin,33.92381501768935
ethers-io,GG-05,gitcoin,2692.38504876486
democracyearth,GG-12,gitcoin,451.78876311904349
evmcrispr,GG-14,gitcoin,59.785752915009454
esteroids,GG-17 - 0x64e5b2228ef31437909900b38fc42dd5e4b83147,gitcoin,122.27686250209808
plebbit,GG-17 - 0x9c3b81967eafba0a451e324417dd4f3f353b997b,gitcoin,4703.5495704561472
ekonavi,GG-18 - 0xb6be0ecafdb66dd848b0480db40056ff94a9465d,gitcoin,2719.824555932586
flow-state-coop,GG-21 - 57,gitcoin,3148.0127380893659
viaprize,GG-22 - 636,gitcoin,5565.6921833411325
,PartnerRound - 84 - 8453,gitcoin,43.00593114644289
shapeshift,retropgf3,optimism,208696.495
scopelift,GG-08,gitcoin,1682.9861373019849
lifinance,GG-13,gitcoin,15.46596429932
orbuculum-dao,PartnerRound - 0x18a72e9940fb81860a809e266ebec42a9e2c44ce - 42161,gitcoin,91.590278121973824
wildcards-protocol,GG-07,gitcoin,507.60425618291725
revoke-cash,GG-08,gitcoin,134.59541911685361
gitcoin,GG-09,gitcoin,1.2153688828017666
freezingmoon,GG-12,gitcoin,658.42576920309546
pairwise-general-magic,GG-17 - 0x64e5b2228ef31437909900b38fc42dd5e4b83147,gitcoin,153.90732419490814
,PartnerRound - 0xc84b29c0c07134ec019383438f1106960b7e5ef2 - 324,gitcoin,7.7837473601102829
,PartnerRound - 8 - 324,gitcoin,5.8852020502090454
ens-wayback-machine-blossomlabs,GG-17 - 0x64e5b2228ef31437909900b38fc42dd5e4b83147,gitcoin,154.83200615644455
cosmosforhumanity,GG-20 - 29,gitcoin,156.42795254872181
punk-domains,retropgf3,optimism,133781.41
infinitywallet,CGrants - Direct,gitcoin,5.7468932611613859
spaghetteth,GG-07,gitcoin,53.69531997786148
evmcrispr,GG-17 - 0xf1c021df6dc6b2dc2e5a837cdfddc2f42503233b,gitcoin,183.30413740873337
basin-global,GG-20 - 36,gitcoin,2870.6665648967028
inferer,GG-22 - 608,gitcoin,48.391738077916671
techstationspace,GG-14,gitcoin,206.31041255370766
inferer,GG-15,gitcoin,3.1892044330489417
zuzapp,GG-18 - 0x30c381033aa2830ceb0aa372c2e4d28f004b3db9,gitcoin,193.5541358726561
,PartnerRound - 23 - 10,gitcoin,1.070385217666626
remix-ethereum,retropgf3,optimism,869568.735
solhint-protofire,retropgf2,optimism,34459.5
cadcad-org,GG-07,gitcoin,4181.8337756359942
gitcoin,PartnerRound - 0xfaf72df9d5384bdb0e56901bf770c27d28af084d - 424,gitcoin,2.6565994043898584
luncosim,PartnerRound - 25 - 10,gitcoin,54.379697799682617
,PartnerRound - 4 - 1,gitcoin,164.81625041365623
geo-web,grants_season_3,optimism,3000.0
ethereumcolombia,GG-15,gitcoin,24.423453442320252
google,contributions,opencollective,1500.0
conduitxyz,retrofunding5,optimism,295400.427831832
social-dev-token,GG-15,gitcoin,4.13291
viaprize,GG-21 - 44,gitcoin,86.877711041285323
python-websockets,contributions,opencollective,2030.0
layerswap,grants_season_4,optimism,253750.0
perpetual-protocol,retrofunding4,optimism,287212.140717796
givestation,retropgf2,optimism,1653.0
defieye,retropgf2,optimism,8520.0
fusion-drum-n-bass,GG-05,gitcoin,35.042330977640724
rabbithole,GG-06,gitcoin,12.632520114701521
,PartnerRound - 31 - 8453,gitcoin,5.1885232925415039
,grants_season_3,optimism,543750.0
orbuculum-dao,GG-17 - 0x6e8dc2e623204d61b0e59e668702654ae336c9f7,gitcoin,12.477415263652802
viaprize,PartnerRound - 66 - 10,gitcoin,645.757221369072
blockhead-darryl-yeo,GG-17 - 0x64e5b2228ef31437909900b38fc42dd5e4b83147,gitcoin,28.819588184356689
poapin-glory-lab,GG-17 - 0x859faeaa266ba13bd1e72eb6dd7a223902d1adfe,gitcoin,55.860982954502106
upchain-lbc-team,GG-11,gitcoin,3.1380301350775852
gitcoin,PartnerRound - 0xc3b9a35d82a7be56145894f42540c119ac86738b - 43114,gitcoin,0.99600576516240835
guild-w,GG-17 - 0x859faeaa266ba13bd1e72eb6dd7a223902d1adfe,gitcoin,60.448782980442047
party-dao,retrofunding4,optimism,251229.282997632
codingshdev,GG-07,gitcoin,33.866894797129341
socket,retropgf3,optimism,267559.355
catalogworks,retrofunding4,optimism,47698.9173963538
raid-guild,GG-13,gitcoin,3.036913400488479
rabbithole,grants_season_3,optimism,372750.0
revm-bluealloy,retropgf3,optimism,695654.995
metagame-metafam,GG-08,gitcoin,72.095571384209265
gaia-os,GG-13,gitcoin,174.68651429756858
mochimons-mochimonsdev,retrofunding4,optimism,4334.26151430249
migalabs,GG-12,gitcoin,33.941590515846805
dappnode,missions_season_4,optimism,75000.0
snapshot-labs,GG-14,gitcoin,3.177857724117
ethereum-cat-herders,retropgf3,optimism,434784.385
crypto-stats,retropgf3,optimism,124078.78
bsx-exchange,retrofunding4,optimism,24339.2594021792
kim-protocol,retrofunding4,optimism,200154.764981841
vesper,retrofunding4,optimism,9218.53914580937
otterspace-xyz,retropgf2,optimism,15750.0
planetarycouncil,GG-22 - 16,gitcoin,1.4035626649856567
passportxyz,retrofunding4,optimism,124340.413041295
kroma-network,retrofunding5,optimism,295173.296490414
zeropoolnetwork,GG-04,gitcoin,12.0
,PartnerRound - 38 - 8453,gitcoin,1.9969629049301147
cannon-rs-badboilabs,retropgf3,optimism,166957.21
pairwise-general-magic,missions_season_4,optimism,142500.0
egg-wars,retrofunding4,optimism,2241.89335934691
sturdyfi,retrofunding4,optimism,44782.0993803347
gitcoin,PartnerRound - 0x1488817b0137ca16f35d72a5f2a7c095c1ec9166 - 424,gitcoin,0.015934750437736511
arpa-network,retropgf3,optimism,0.0
aerodrome-finance,retropgf3,optimism,365218.875
buidlguidl,retropgf3,optimism,796610.185
alienbase-xyz,retrofunding4,optimism,59207.3485868227
,PartnerRound - 110 - 8453,gitcoin,1.2587061440572143
,PartnerRound - 0x7ae80bac50d77eac6d8e0e274e94dbb2d975303a - 8453,gitcoin,2.0009448528289795
hats-protocol,GG-15,gitcoin,41.384319962515178
,PartnerRound - 57 - 42161,gitcoin,16.26208758354187
ecosynthesisx,PartnerRound - 0x9b9c6a72a8d7cdcc3bc244502ed4707218ce8b14 - 10,gitcoin,18.623188406021118
createmytoken,retrofunding4,optimism,0.0
theredguild,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,21.353162527084351
cyberconnecthq,retrofunding4,optimism,90300.6280173949
opdelegate-michael-vander-meiden,retropgf3,optimism,166957.21
farcaster-py-vrypan,retropgf3,optimism,0.0
goplussecurity,retropgf3,optimism,129583.125
,PartnerRound - 674 - 42161,gitcoin,0.517711341381073
multicall-mds1,retropgf2,optimism,28198.5
arbiter-primitivefinance,retropgf3,optimism,182609.42
whatsabi-shazow,retropgf3,optimism,330436.12
titlesnyc,retrofunding4,optimism,24962.0499550424
go-ethereum,retrofunding5,optimism,398725.957972734
eth-limo,retropgf3,optimism,347827.48
decentragora,retropgf3,optimism,0.0
ethereum-etl-blockchain-etl,GG-07,gitcoin,14.39643927627
wormhole,retrofunding4,optimism,50633.4404736696
0xsequence,retrofunding4,optimism,0.0
aw-labs,retropgf3,optimism,267559.355
holograph,retropgf3,optimism,278262.005
dappnodepackage-optimism,retropgf2,optimism,37056.0
sphinx-chugsplash,retropgf3,optimism,173913.74
journodao,CGrants - Direct,gitcoin,9.9999999999999982
the-book-of-optimism-fault-proof-joohhnnn,retrofunding5,optimism,118199.245263398
phi-labs-inc,retrofunding4,optimism,66392.4341909193
opendataforweb3,PartnerRound - 0x1d16f0eedf8ced25f288056ddcbb653d0f0451ad - 42161,gitcoin,0.90114384889602661
blobs-live-apexethdev,retrofunding4,optimism,11906.0911155122
ankr-network,CGrants - Direct,gitcoin,1.0
sonne-finance,retrofunding4,optimism,87267.8929226845
ionicprotocol,retrofunding4,optimism,258877.056381062
pairwise-general-magic,retropgf3,optimism,336730.065
besu-hyperledger,retropgf2,optimism,72729.0
moneymandoug-base-doge,retrofunding4,optimism,2098.24253143799
ashwwwin-liquidify,retrofunding4,optimism,4208.00764449398
synthetix-node-synthetixio,retropgf3,optimism,139130.985
dethcrypto,retropgf3,optimism,434784.385
dapp-learning-dao,retropgf2,optimism,32440.5
endaoment,retropgf3,optimism,267559.355
etheralpha,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,0.20194229483604431
mysticatea,contributions,opencollective,5000.0
opendataforweb3,GG-11,gitcoin,3.453540365845
optimism-prices,retropgf3,optimism,106042.16
metagov,retropgf3,optimism,347827.48
hardhat-tracer-zemse,retropgf3,optimism,231508.76
trusted-seed,retropgf3,optimism,69565.51
infinitywallet,GG-11,gitcoin,1.0
awesome-optimism-lucas-op,retropgf3,optimism,34782.755
openethereum,CGrants - Direct,gitcoin,1835.0902750096859
dappnode,CGrants - Direct,gitcoin,34088.63381386231
zeropoolnetwork,CGrants - Direct,gitcoin,36991.129924055829
stereum-dev,CGrants - Direct,gitcoin,1096.9767119880773
edendao,CGrants - Direct,gitcoin,4629.00391109333
learnweb3dao,CGrants - Direct,gitcoin,1728.9543730404698
redstone-finance,CGrants - Direct,gitcoin,929.22155070600468
dappnodepackage-optimism,CGrants - Direct,gitcoin,798.22294481463621
0xeigenlabs,CGrants - Direct,gitcoin,1319.6860934580814
grassrootseconomics,CGrants - Direct,gitcoin,505.1723999839574
,GG-04,gitcoin,160545.28664391628
prysmaticlabs,GG-04,gitcoin,7783.4299007618611
,GG-06,gitcoin,283567.41743368242
brightid,GG-07,gitcoin,35231.5100823186
fusion-drum-n-bass,GG-07,gitcoin,342.42248523084191
leastauthority,GG-07,gitcoin,1135.2605721545312
sourcify-ethereum,GG-07,gitcoin,1681.3924108606568
asseth,GG-08,gitcoin,4861.3226678789169
hardhat-nomicfoundation,GG-08,gitcoin,41798.696191646886
snapshot-labs,GG-09,gitcoin,17546.332202870879
someresatguides,GG-09,gitcoin,3426.6328041768566
upchain-lbc-team,GG-09,gitcoin,592.79384553481236
1hive,GG-10,gitcoin,1391.0883039713478
dappnode,GG-10,gitcoin,36793.598427127916
crypto-fees-dmihal,GG-10,gitcoin,892.90291161544963
wildcards-protocol,GG-11,gitcoin,23157.732376395645
minerva-wallet-lab10-coop,GG-11,gitcoin,14148.358712662728
trueblocks,GG-11,gitcoin,3704.0320619605127
kotalco,GG-11,gitcoin,3383.31787836484
gitcoin,GG-11,gitcoin,11025.369218598553
minerva-wallet-lab10-coop,GG-12,gitcoin,6439.68331020476
rotki,GG-12,gitcoin,149936.9109922981
bloomnetwork,GG-12,gitcoin,67136.286405462626
ethereumcolombia,GG-12,gitcoin,994.04740854895385
1hive,GG-12,gitcoin,5663.7466548731918
pepemon-dao,GG-13,gitcoin,1578.4957892002542
edendao,GG-13,gitcoin,25235.39390801531
whitehatdao,GG-13,gitcoin,2087.0755690392607
,GG-14,gitcoin,2622561.0478328262
nethermindeth,GG-14,gitcoin,11190.758792850014
hardhat-nomicfoundation,GG-14,gitcoin,4553.8454601795538
bloomnetwork,GG-14,gitcoin,12388.038785236487
idena-network,GG-14,gitcoin,837.30162097502148
l2beat,GG-14,gitcoin,26516.421619991623
geo-web,GG-15,gitcoin,5901.1347536988123
weekinethnews,GG-15,gitcoin,378.740475204804
swellnetwork,GG-15,gitcoin,2160.3335335421648
show-karma,GG-15,gitcoin,709.09702376350344
gpad-lab,GG-15,gitcoin,3477.8474252964884
friends-of-pooly,GG-15,gitcoin,14829.962696276541
scopelift,GG-15,gitcoin,33641.142431373519
dom-money,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,499.33366961032152
defilab-xyz,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,2373.4867292866111
